thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_cross.started,one_cross.stopped,one_coin.started,one_coin.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
10,10,0,1,1,baseline,7,0.7,-0.26,1.0,0.38,curv,flat_curv,0.0,0.26,pen,rew,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,10.138620399999922,None,None,None,"['left', 'right', 'left']","[0.04003210000007584, 0.440036100000043, 0.7040787000000819]","[0.848052399999915, None, None]",up,1.0480574000000615,None,0,0,0,0,0,10,10,7,68.0182168,,,,,,,,,68.00199880000002,0.00025649999997767736,68.98649010000008,68.98658360000002,69.00152560000004,70.00157750000005,69.98501590000001,69.98511340000005,0.00010139999994862592,71.31906070000002,71.32002240000008,71.33490770000003,71.33490770000003,71.33490770000003,71.33490770000003,71.33490770000003,71.33490770000003,71.33490770000003,72.38556080000001,"[0.38, 0.38, 0.38, 0.38, 0.372, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.308, 0.316, 0.324, 0.332, 0.34, 0.348, 0.356, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276]",None,None,"['left', 'right', 'left']","[0.04003210000007584, 0.440036100000043, 0.7040787000000819]","[0.848052399999915, None, None]",up,1.0480574000000615,None,72.38570870000001,72.4016160000001,72.65161020000005,72.63504880000005,72.63509370000008,72.65161020000005,72.65161020000005,73.65164010000001,73.65164010000001,73.63506870000003,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
11,11,0,1,1,baseline,5,0.5,-0.3,1.0,-0.016,curv,flat_curv,0.0,0.3,pen,rew,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,10.138620399999922,None,None,None,['right'],[0.5265088999999534],[None],up,0.782742199999916,None,0,0,0,0,0,11,11,5,73.65164010000001,,,,,,,,,73.6353269,0.0002557000000251719,74.56985240000006,74.56989750000002,74.58504800000003,75.58498840000004,75.5686048,75.56870020000008,0.00010069999996176193,76.95356400000003,76.95452310000007,76.96847290000005,76.96847290000005,76.96847290000005,76.96847290000005,76.96847290000005,76.96847290000005,76.96847290000005,77.7523523000001,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.104]",None,None,['right'],[0.5265088999999534],[None],up,0.782742199999916,None,77.75248370000008,77.76848390000009,78.0185183000001,78.00198160000002,78.00202860000002,78.0185183000001,78.0185183000001,79.01845520000006,79.01845520000006,79.0019446,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
12,12,0,1,1,baseline,12,1.3,-0.14,1.0,-0.256,curv,curv_flat,0.0,-0.14,pen,rew,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,10.138620399999922,None,None,None,"['right', 'left']","[0.54573019999998, 0.8577251000000388]","[None, None]",up,1.2177904000000126,None,0,0,0,0,0,12,12,12,79.01845520000006,,,,,,,,,79.002204,0.0002554999999802021,80.03758320000009,80.03762590000008,80.05179570000007,81.0518558,81.03540420000002,81.03550790000008,0.00010259999999107094,82.4697764,82.47097550000001,82.48523340000008,82.48523340000008,82.48523340000008,82.48523340000008,82.48523340000008,82.48523340000008,82.48523340000008,83.71945260000007,"[-0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224]",None,None,"['right', 'left']","[0.54573019999998, 0.8577251000000388]","[None, None]",up,1.2177904000000126,None,83.71960200000001,83.73523010000008,83.98527390000004,83.96870460000002,83.96875050000006,83.98527390000004,83.98527390000004,84.9853111000001,84.9853111000001,84.96880190000002,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
13,13,0,1,1,baseline,31,3.1,0.22,3.0,0.028,flat,flat_curv,0.0,-0.22,rew,pen,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,10.138620399999922,None,None,None,['left'],[1.2089003999999477],[None],up,1.4649663999999802,None,0,0,0,0,0,13,13,31,84.9853111000001,,,,,,,,,84.96905400000003,0.00024910000001909793,86.00324450000005,86.00329170000009,86.0187079000001,87.01879610000003,87.00211840000009,87.00221540000007,0.00010129999998298445,88.28674230000001,88.28771870000003,88.3020606,88.3020606,88.3020606,88.3020606,88.3020606,88.3020606,88.3020606,89.76937840000005,"[0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.092]",None,None,['left'],[1.2089003999999477],[None],up,1.4649663999999802,None,89.76952730000005,89.78541740000003,90.03542960000004,90.01891610000007,90.01896140000008,90.03542960000004,,91.03542750000008,,91.0189699,pen,1,1,,,90.03542960000004,91.03542750000008,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
14,14,0,1,1,baseline,11,1.1,-0.18,1.0,0.312,curv,flat_curv,0.0,0.18,pen,rew,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,10.138620399999922,None,None,None,['left'],[0.8547081000000389],[None],up,1.5346167999999807,None,0,0,0,0,0,14,14,11,91.03542750000008,,,,,,,,,91.01922330000002,0.00025040000002718443,92.0535685000001,92.05361390000007,92.06888520000007,93.06888360000005,93.05237150000005,93.05246940000006,0.00010080000004109024,94.33604580000008,94.33708060000004,94.3522706,94.3522706,94.3522706,94.3522706,94.3522706,94.3522706,94.3522706,95.90312240000003,"[0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192, 0.192]",None,None,['left'],[0.8547081000000389],[None],up,1.5346167999999807,None,95.903279,95.91890660000001,96.16898130000004,96.1524498,96.1524981,96.16898130000004,96.16898130000004,97.16897920000008,97.16897920000008,97.1524574,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
15,15,0,1,1,baseline,21,2.1,0.02,3.0,-0.076,flat,flat_curv,0.0,-0.02,rew,pen,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,10.138620399999922,None,None,None,"['right', 'left']","[0.7252622000000883, 1.4612556000000723]","[None, None]",up,1.9812774000000672,None,0,0,0,0,0,15,15,21,97.16897920000008,,,,,,,,,97.1527155,0.0002554999999802021,98.13767270000005,98.1377268,98.15231060000008,99.15239530000008,99.13579870000001,99.13589460000003,0.0001011000000517015,100.56951420000007,100.57054220000009,100.58572560000005,100.58572560000005,100.58572560000005,100.58572560000005,100.58572560000005,100.58572560000005,100.58572560000005,102.56973870000002,"[-0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044]",None,None,"['right', 'left']","[0.7252622000000883, 1.4612556000000723]","[None, None]",up,1.9812774000000672,None,102.56990710000002,102.58577580000008,102.8357833,102.81924960000003,102.81929480000008,102.8357833,,103.8357658000001,,103.81931350000002,pen,1,1,,,102.8357833,103.8357658000001,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
16,16,0,1,1,baseline,1,0.1,-0.38,1.0,-0.068,curv,flat_curv,0.0,0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,10.138620399999922,None,None,None,"['left', 'right']","[0.6702890999999909, 0.9662768000000597]","[None, None]",up,1.2702807000000575,None,0,0,0,0,0,16,16,1,103.8357658000001,,,,,,,,,103.81956400000001,0.00024739999992107187,104.70433910000008,104.70438380000007,104.71921980000002,105.71918090000008,105.70268750000002,105.7027832,0.00010059999999612046,107.13660420000008,107.13761640000007,107.15264620000005,107.15264620000005,107.15264620000005,107.15264620000005,107.15264620000005,107.15264620000005,107.15264620000005,108.43680820000009,"[-0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.188, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028]",None,None,"['left', 'right']","[0.6702890999999909, 0.9662768000000597]","[None, None]",up,1.2702807000000575,None,108.4369676,108.45266130000005,108.70267190000004,108.68605960000002,108.68610410000008,108.70267190000004,,109.70267640000009,,109.6860696,rew,0,-1,108.70267190000004,109.70267640000009,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
17,17,0,1,1,baseline,2,0.3,-0.34,1.0,0.172,curv,curv_flat,0.0,-0.34,pen,rew,input_data/stims/Shape_0.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,10.138620399999922,None,None,None,['left'],[0.4635465999999724],[None],up,1.4635198999999375,None,0,0,0,0,0,17,17,2,109.70267640000009,,,,,,,,,109.68632930000001,0.0002562999999327076,110.77164540000001,110.7716928000001,110.78602940000007,111.78602280000007,111.76948720000007,111.76958740000009,0.00010399999996479892,113.10353780000003,113.10501600000009,113.11938370000007,113.11938370000007,113.11938370000007,113.11938370000007,113.11938370000007,113.11938370000007,113.11938370000007,114.58670790000008,"[0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.292, -0.292, -0.292, -0.292]",None,None,['left'],[0.4635465999999724],[None],up,1.4635198999999375,None,114.586862,114.60282530000006,114.85277460000009,114.8362598,114.83630750000009,114.85277460000009,114.85277460000009,115.8528444000001,115.8528444000001,115.83622850000006,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
18,18,0,1,1,baseline,36,3.7,0.34,3.0,-0.032,flat,curv_flat,0.0,0.34,rew,pen,input_data/stims/Shape_3.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,10.138620399999922,None,None,None,['right'],[0.44529019999993125],[None],up,0.933558699999935,None,0,0,0,0,0,18,18,36,115.8528444000001,,,,,,,,,115.83648620000008,0.00025360000006457994,116.82210140000007,116.82219520000001,116.8361989,117.8362327000001,117.81963540000004,117.81973060000007,9.869999996681145e-05,119.15508240000008,119.15602100000001,119.16959380000003,119.16959380000003,119.16959380000003,119.16959380000003,119.16959380000003,119.16959380000003,119.16959380000003,120.10377130000006,"[-0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208]",None,None,['right'],[0.44529019999993125],[None],up,0.933558699999935,None,120.10390830000006,120.11954220000007,120.36960640000007,120.35304570000005,120.35309230000007,120.36960640000007,,121.36964580000006,,121.35311580000007,pen,1,1,,,120.36960640000007,121.36964580000006,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
19,19,0,1,1,baseline,0,0.1,-0.38,1.0,-0.352,curv,curv_flat,0.0,-0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,10.138620399999922,None,None,None,['left'],[0.8925457999999935],[None],up,1.1885019000000057,None,0,0,0,0,0,19,19,0,121.36964580000006,,,,,,,,,121.35337530000004,0.00025589999995645485,122.2873092000001,122.28735630000006,122.3030556,123.3030493,123.28650110000001,123.28659990000006,0.00010150000002795423,124.57088980000003,124.5721777,124.58639890000006,124.58639890000006,124.58639890000006,124.58639890000006,124.58639890000006,124.58639890000006,124.58639890000006,125.7871100000001,"[-0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.36, -0.368, -0.376, -0.384, -0.392, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4]",None,None,['left'],[0.8925457999999935],[None],up,1.1885019000000057,None,125.78726830000005,125.80314290000001,126.05313220000005,126.0365564,126.03660420000006,126.05313220000005,126.05313220000005,127.0531625000001,127.0531625000001,127.03663010000002,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
20,20,0,1,1,baseline,17,1.7,-0.06,1.0,-0.364,curv,flat_curv,0.0,0.06,pen,rew,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,10.138620399999922,None,None,None,['right'],[1.839008300000046],[None],up,2.519028800000001,None,0,0,0,0,0,20,20,17,127.0531625000001,,,,,,,,,127.03689180000003,0.0002572999999301828,128.07184440000003,128.07194400000003,128.08649520000006,129.0865715000001,129.06995340000003,129.0700491,0.00010050000003047899,130.5048462000001,130.50579530000005,130.5198841,130.5198841,130.5198841,130.5198841,130.5198841,130.5198841,130.5198841,133.05398430000002,"[-0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.052, -0.052, -0.052]",None,None,['right'],[1.839008300000046],[None],up,2.519028800000001,None,133.05416790000004,133.06995510000002,133.3199611,133.30341080000005,133.30345640000007,133.3199611,,134.31998190000002,,134.30348980000008,rew,0,-1,133.3199611,134.31998190000002,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
21,21,0,1,1,baseline,26,2.7,0.14,3.0,0.204,flat,curv_flat,0.0,0.14,rew,pen,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,10.138620399999922,None,None,None,['right'],[0.9181232000000819],[None],up,1.334224000000063,None,0,0,0,0,0,21,21,26,134.31998190000002,,,,,,,,,134.30375220000008,0.0002624999999625288,135.23762850000003,135.23772200000008,135.25338420000003,136.2534081,136.23687040000004,136.2369682000001,0.00010140000006231276,137.5209886,137.52198980000003,137.53675120000003,137.53675120000003,137.53675120000003,137.53675120000003,137.53675120000003,137.53675120000003,137.53675120000003,138.8874234000001,"[0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.3, 0.308, 0.316, 0.324, 0.332, 0.34, 0.348, 0.356, 0.364, 0.372, 0.38, 0.38, 0.38, 0.38, 0.38]",None,None,['right'],[0.9181232000000819],[None],up,1.334224000000063,None,138.88757090000001,138.9034478000001,139.15345860000002,139.13688250000007,139.1369291000001,139.15345860000002,,140.15347400000007,,140.13695080000002,pen,1,1,,,139.15345860000002,140.15347400000007,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
22,22,0,1,1,baseline,18,1.9,-0.02,1.0,0.068,curv,curv_flat,0.0,-0.02,pen,rew,input_data/stims/Shape_1.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,10.138620399999922,None,None,None,None,,,up,0.09662189999994553,None,0,0,0,0,0,22,22,18,140.15347400000007,,,,,,,,,140.13723790000006,0.00028290000000197324,141.1716656000001,141.17171140000005,141.1868819,142.18691920000003,142.17034160000003,142.17043650000005,9.870000008049828e-05,143.6543047,143.6552789000001,143.6702673000001,143.6702673000001,143.6702673000001,143.6702673000001,143.6702673000001,143.6702673000001,143.6702673000001,143.77115950000007,"[0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068]",None,None,None,,,up,0.09662189999994553,None,143.7712673000001,143.78690390000008,144.0369790000001,144.02035050000006,144.02234780000003,144.0369790000001,,145.0369902000001,,145.0204394000001,rew,0,-1,144.0369790000001,145.0369902000001,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
