thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_cross.started,one_cross.stopped,one_coin.started,one_coin.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
10,10,0,1,1,baseline,5,0.5,-0.3,1.0,-0.016,curv,flat_curv,0.0,0.3,pen,rew,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,['right'],[0.6480316999995921],[0.1600207000001319],up,1.680057399999896,None,0,0,0,0,0,10,10,5,78.87748590000001,,,,,,,,,78.86153090000016,0.0006106000000727363,79.94647080000004,79.94691199999988,79.96085660000017,80.96087500000021,80.94442570000001,80.94487220000019,0.00045470000031855307,82.22835309999982,82.22995360000004,82.24426249999988,82.24426249999988,82.24426249999988,82.24426249999988,82.24426249999988,82.24426249999988,82.24426249999988,83.92873009999994,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064]",None,None,['right'],[0.6480316999995921],[0.1600207000001319],up,1.680057399999896,None,83.9291404999999,83.94430000000011,84.19435329999988,84.17784389999997,84.17824639999981,84.19435329999988,84.19435329999988,85.19435569999996,85.19435569999996,85.17789230000017,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
11,11,0,1,1,baseline,13,1.3,-0.14,1.0,-0.356,curv,flat_curv,0.0,0.14,pen,rew,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,['right'],[0.8250737999997],[0.3599902999999358],up,1.57712999999967,None,0,0,0,0,0,11,11,13,85.19435569999996,,,,,,,,,85.17847949999987,0.0005863999999746738,86.16310860000021,86.16349889999992,86.17762499999981,87.17763349999996,87.1615456999998,87.16199229999984,0.0004528999998001382,88.59634619999997,88.59772139999995,88.61114469999984,88.61114469999984,88.61114469999984,88.61114469999984,88.61114469999984,88.61114469999984,88.61114469999984,90.1955280000002,"[-0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18]",None,None,['right'],[0.8250737999997],[0.3599902999999358],up,1.57712999999967,None,90.19594189999998,90.21114480000006,90.46120520000022,90.44462070000009,90.44500590000007,90.46120520000022,,91.46118239999987,,91.44468229999984,rew,0,-1,90.46120520000022,91.46118239999987,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
12,12,0,1,1,baseline,3,0.3,-0.34,1.0,0.232,curv,flat_curv,0.0,0.34,pen,rew,input_data/stims/Shape_0.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,"['left', 'left']","[0.9423353000001953, 1.3663160000000971]","[0.17592839999997523, 0.24007780000010825]",up,1.9182078000003457,None,0,0,0,0,0,12,12,3,91.46118239999987,,,,,,,,,91.44530160000022,0.0006186999999044929,92.48052580000012,92.4809067000001,92.49474280000004,93.49456620000001,93.47804929999984,93.47849219999989,0.00045229999977891566,94.86219979999987,94.86354110000002,94.87799320000022,94.87799320000022,94.87799320000022,94.87799320000022,94.87799320000022,94.87799320000022,94.87799320000022,96.81256810000014,"[0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024]",None,None,"['left', 'left']","[0.9423353000001953, 1.3663160000000971]","[0.17592839999997523, 0.24007780000010825]",up,1.9182078000003457,None,96.81303459999981,96.82841409999992,97.07790969999996,97.06150949999983,97.06191380000018,97.07790969999996,97.07790969999996,98.07801960000006,98.07801960000006,98.06145779999997,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
13,13,0,1,1,baseline,37,3.7,0.34,3.0,-0.136,flat,flat_curv,0.0,-0.34,rew,pen,input_data/stims/Shape_3.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,['left'],[1.0716166999995949],[0.16795390000015686],up,1.4715918999995665,None,0,0,0,0,0,13,13,37,98.07801960000006,,,,,,,,,98.06206010000005,0.0005957000003036228,98.99652550000019,98.99733199999991,99.01138769999989,100.01134689999981,99.99493540000003,99.9953802,0.0004533000001174514,101.42889969999987,101.43017860000009,101.44471250000015,101.44471250000015,101.44471250000015,101.44471250000015,101.44471250000015,101.44471250000015,101.44471250000015,102.92920749999985,"[-0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216]",None,None,['left'],[1.0716166999995949],[0.16795390000015686],up,1.4715918999995665,None,102.92962850000004,102.94475710000006,103.19488199999978,103.17836979999993,103.17878449999989,103.19488199999978,,104.19489750000002,,104.17850369999996,pen,1,1,,,103.19488199999978,104.19489750000002,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
14,14,0,1,1,baseline,17,1.7,-0.06,1.0,-0.364,curv,flat_curv,0.0,0.06,pen,rew,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,['right'],[0.611823799999911],[0.39203859999997803],up,1.3398566999999275,None,0,0,0,0,0,14,14,17,104.19489750000002,,,,,,,,,104.17908949999992,0.0005854999999428401,105.21312309999985,105.21364219999987,105.22832550000021,106.22835669999995,106.21196220000002,106.21239139999989,0.0004359999998087005,107.69740809999985,107.69868510000015,107.71244209999986,107.71244209999986,107.71244209999986,107.71244209999986,107.71244209999986,107.71244209999986,107.71244209999986,109.06282779999992,"[-0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172]",None,None,['right'],[0.611823799999911],[0.39203859999997803],up,1.3398566999999275,None,109.06323539999994,109.07829230000016,109.32845459999999,109.31195459999981,109.31234829999994,109.32845459999999,,110.32850030000009,,110.31244939999988,rew,0,-1,109.32845459999999,110.32850030000009,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
15,15,0,1,1,baseline,4,0.5,-0.3,1.0,-0.128,curv,curv_flat,0.0,-0.3,pen,rew,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,13.329791999999998,None,None,None,"['right', 'left']","[0.7591268000001037, 1.2710763999998562]","[0.2879708999998911, 0.1999841000001652]",up,1.8310820000001513,None,0,0,0,0,0,15,15,4,110.32850030000009,,,,,,,,,110.31305800000018,0.0006073999998079671,111.2479973999998,111.24869059999992,111.26329780000015,112.26183260000016,112.24540930000012,112.24583690000009,0.00043609999966065516,113.63041770000018,113.63230040000008,113.64521680000007,113.64521680000007,113.64521680000007,113.64521680000007,113.64521680000007,113.64521680000007,113.64521680000007,115.47972149999987,"[-0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088]",None,None,"['right', 'left']","[0.7591268000001037, 1.2710763999998562]","[0.2879708999998911, 0.1999841000001652]",up,1.8310820000001513,None,115.48014980000016,115.49515049999991,115.74515350000001,115.72874739999997,115.72916020000002,115.74515350000001,115.74515350000001,116.74516839999978,116.74516839999978,116.72883360000014,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
16,16,0,1,1,baseline,18,1.9,-0.02,1.0,0.068,curv,curv_flat,0.0,-0.02,pen,rew,input_data/stims/Shape_1.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,13.329791999999998,None,None,None,"['left', 'left']","[0.6018471000002137, 1.0018616000002112]","[0.13609300000007352, 0.1280351000000337]",up,1.4498945000000276,None,0,0,0,0,0,16,16,18,116.74516839999978,,,,,,,,,116.7294410999998,0.0006054000000403903,117.76459139999997,117.76540149999983,117.77865830000019,118.7785503,118.76218710000012,118.7626279000001,0.0004503999998632935,120.14642969999977,120.14770339999995,120.16243560000021,120.16243560000021,120.16243560000021,120.16243560000021,120.16243560000021,120.16243560000021,120.16243560000021,121.62985650000019,"[0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052, -0.052]",None,None,"['left', 'left']","[0.6018471000002137, 1.0018616000002112]","[0.13609300000007352, 0.1280351000000337]",up,1.4498945000000276,None,121.63026089999994,121.64542720000009,121.8954260999999,121.87891959999979,121.87932950000004,121.8954260999999,121.8954260999999,122.89534249999997,122.89534249999997,122.87898529999984,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
17,17,0,1,1,baseline,23,2.3,0.06,3.0,0.396,flat,flat_curv,0.0,-0.06,rew,pen,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,"['left', 'left', 'left']","[0.9539279999999053, 1.1539393000002747, 1.961902900000041]","[0.05607270000018616, 0.6159420999997565, 0.23201319999998304]",up,2.5059360000000197,None,0,0,0,0,0,17,17,23,122.89534249999997,,,,,,,,,122.87960810000004,0.0006215000003066962,123.81357720000005,123.81399030000011,123.82885309999983,124.82890980000002,124.81267049999997,124.81311700000015,0.0004546999998638057,126.1469662999998,126.14822969999977,126.16238759999987,126.16238759999987,126.16238759999987,126.16238759999987,126.16238759999987,126.16238759999987,126.16238759999987,128.6797590000001,"[0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.388, 0.38, 0.372, 0.372, 0.372, 0.372, 0.372, 0.372, 0.372, 0.372, 0.372, 0.372, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036]",None,None,"['left', 'left', 'left']","[0.9539279999999053, 1.1539393000002747, 1.961902900000041]","[0.05607270000018616, 0.6159420999997565, 0.23201319999998304]",up,2.5059360000000197,None,128.68019809999987,128.6954122000002,128.94540890000007,128.92891250000002,128.92932119999978,128.94540890000007,,129.94539900000018,,129.92895499999986,pen,1,1,,,128.94540890000007,129.94539900000018,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
18,18,0,1,1,baseline,15,1.5,-0.1,1.0,0.04,curv,flat_curv,0.0,0.1,pen,rew,input_data/stims/Shape_1.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,"['left', 'right']","[0.6561744000000544, 1.112200500000199]","[0.15996429999995598, 0.19189379999988887]",up,1.9440914000001612,None,0,0,0,0,0,18,18,15,129.94539900000018,,,,,,,,,129.92957089999982,0.0006152000000838598,130.91366890000018,130.9140868999998,130.9288246000001,131.9288262,131.91231779999998,131.9127655000002,0.0004569000002447865,133.3972650999999,133.39871570000014,133.4121937,133.4121937,133.4121937,133.4121937,133.4121937,133.4121937,133.4121937,135.3633549000001,"[0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064]",None,None,"['left', 'right']","[0.6561744000000544, 1.112200500000199]","[0.15996429999995598, 0.19189379999988887]",up,1.9440914000001612,None,135.36377810000022,135.37894460000007,135.62893410000015,135.61259400000017,135.61299430000008,135.62893410000015,135.62893410000015,136.6289499999998,136.6289499999998,136.61248680000017,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
19,19,0,1,1,baseline,33,3.3,0.26,3.0,-0.048,flat,flat_curv,0.0,-0.26,rew,pen,input_data/stims/Shape_3.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,['right'],[0.8945963999999549],[0.14413039999999455],up,1.5105589999998301,None,0,0,0,0,0,19,19,33,136.6289499999998,,,,,,,,,136.61309170000004,0.000602699999944889,137.4977269000001,137.49847809999983,137.5123278000001,138.51233989999992,138.4958362000002,138.49628239999993,0.00045450000015989644,139.83177699999987,139.8334460000001,139.84567830000015,139.84567830000015,139.84567830000015,139.84567830000015,139.84567830000015,139.84567830000015,139.84567830000015,141.36362680000002,"[-0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024]",None,None,['right'],[0.8945963999999549],[0.14413039999999455],up,1.5105589999998301,None,141.36400999999978,141.3791022999999,141.62910520000014,141.61257530000012,141.61297139999988,141.62910520000014,,142.6291301000001,,142.61263430000008,pen,0,-3,,,,,141.62910520000014,142.6291301000001,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
20,20,0,1,1,baseline,35,3.5,0.3,3.0,0.048,flat,flat_curv,0.0,-0.3,rew,pen,input_data/stims/Shape_3.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,13.329791999999998,None,None,None,['left'],[0.6324776999999813],[0.20000230000005104],up,1.2484850999999253,None,0,0,0,0,0,20,20,35,142.6291301000001,,,,,,,,,142.61323300000004,0.0005977999999231542,143.69768740000018,143.69807279999986,143.71249959999977,144.71251780000011,144.6960398000001,144.69649029999982,0.0004606000002240762,145.9818338,145.98350720000008,145.9958617000002,145.9958617000002,145.9958617000002,145.9958617000002,145.9958617000002,145.9958617000002,145.9958617000002,147.24695440000005,"[0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048]",None,None,['left'],[0.6324776999999813],[0.20000230000005104],up,1.2484850999999253,None,147.24735409999994,147.26256590000003,147.5125579999999,147.4960876,147.49648340000022,147.5125579999999,,148.5126362000001,,148.4961658000002,pen,1,1,,,147.5125579999999,148.5126362000001,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
