thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
10,10,0,1,1,baseline,38,3.9,0.38,3.0,0.288,flat,curv_flat,0.0,0.38,rew,pen,input_data/stims/Shape_3.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,['right'],[0.5178690999996434],[0.29608550000011746],up,1.1899528999997528,None,0,0,0,0,0,10,10,38,98.13507340000024,,,,,,,,,98.11907539999993,0.0005254000002423709,99.05343850000008,99.0541105000002,99.06845820000035,100.06849319999992,100.05193400000007,100.05231070000036,0.00038560000029974617,101.43699130000005,101.43851700000005,101.45187560000022,101.45187560000022,101.45187560000022,101.45187560000022,101.45187560000022,101.45187560000022,101.45187560000022,102.65284920000022,"[0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.296, 0.304, 0.312, 0.32, 0.328, 0.336, 0.344, 0.352, 0.36, 0.368, 0.376, 0.384, 0.392, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]",None,None,['right'],[0.5178690999996434],[0.29608550000011746],up,1.1899528999997528,None,102.65321180000001,102.6685623000003,102.91852980000021,102.90200040000036,102.90233119999994,102.91852980000021,102.91852980000021,103.91856400000006,103.91856400000006,103.90204620000031,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
11,11,0,1,1,baseline,20,2.1,0.02,3.0,-0.06,flat,curv_flat,0.0,0.02,rew,pen,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,"['left', 'right', 'left']","[0.7485173000000032, 1.1725526000000173, 1.5165314000000762]","[0.29601180000008753, 0.3039456000001337, 0.4320026999998845]",up,2.0205328000001828,None,0,0,0,0,0,11,11,20,103.91856400000006,,,,,,,,,103.90258100000028,0.0005360000000109721,104.88646590000008,104.88684430000012,104.90193080000017,105.90196060000017,105.88538060000019,105.88577759999998,0.00040720000015426194,107.269949,107.27145659999996,107.28530309999996,107.28530309999996,107.28530309999996,107.28530309999996,107.28530309999996,107.28530309999996,107.28530309999996,109.31962460000022,"[-0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.06, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268]",None,None,"['left', 'right', 'left']","[0.7485173000000032, 1.1725526000000173, 1.5165314000000762]","[0.29601180000008753, 0.3039456000001337, 0.4320026999998845]",up,2.0205328000001828,None,109.31998430000021,109.33534839999993,109.58535310000025,109.56883689999995,109.56917220000014,109.58535310000025,,110.58539150000024,,110.56889799999999,rew,0,-1,,,109.58535310000025,110.58539150000024,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
12,12,0,1,1,baseline,39,3.9,0.38,3.0,0.152,flat,flat_curv,0.0,-0.38,rew,pen,input_data/stims/Shape_3.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,34.54545689999986,None,None,None,['left'],[0.5575811000003341],[0.9279269999997268],up,1.6056253000001561,None,0,0,0,0,0,12,12,39,110.58539150000024,,,,,,,,,110.56942340000023,0.0005249999999250576,111.55373340000006,111.55442489999996,111.56877950000035,112.56879560000016,112.55225910000036,112.55264420000003,0.00039520000018455903,114.03782649999994,114.0391125000001,114.05220529999997,114.05220529999997,114.05220529999997,114.05220529999997,114.05220529999997,114.05220529999997,114.05220529999997,115.66977110000016,"[0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296]",None,None,['left'],[0.5575811000003341],[0.9279269999997268],up,1.6056253000001561,None,115.67015310000033,115.68552920000002,115.9355799,115.91900780000014,115.91934480000009,115.9355799,115.9355799,116.93554820000008,116.93554820000008,116.91906629999994,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
13,13,0,1,1,baseline,36,3.7,0.34,3.0,-0.032,flat,curv_flat,0.0,0.34,rew,pen,input_data/stims/Shape_3.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,['right'],[0.671429999999873],[0.4400522999999339],up,1.295326699999805,None,0,0,0,0,0,13,13,36,116.93554820000008,,,,,,,,,116.91959279999992,0.0005274000000099477,118.00366710000026,118.00402380000014,118.01899080000021,119.01895030000014,119.00234279999995,119.0027255,0.000392699999792967,120.38679960000036,120.38798480000014,120.40236370000002,120.40236370000002,120.40236370000002,120.40236370000002,120.40236370000002,120.40236370000002,120.40236370000002,121.7033733000003,"[-0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176, 0.176]",None,None,['right'],[0.671429999999873],[0.4400522999999339],up,1.295326699999805,None,121.70373130000007,121.71904170000016,121.96905830000014,121.95250220000025,121.9528462000003,121.96905830000014,121.96905830000014,122.96908470000017,122.96908470000017,122.9525450000001,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
14,14,0,1,1,baseline,22,2.3,0.06,3.0,0.392,flat,curv_flat,0.0,0.06,rew,pen,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,['left'],[0.6879974999997103],[1.1599687000002632],up,2.151940299999751,None,0,0,0,0,0,14,14,22,122.96908470000017,,,,,,,,,122.95308440000008,0.0005406999998740503,124.03830240000025,124.03865470000028,124.05246410000018,125.05247499999996,125.03593360000013,125.03630610000027,0.0003804000002674002,126.37040350000007,126.37165810000033,126.3858295,126.3858295,126.3858295,126.3858295,126.3858295,126.3858295,126.3858295,128.55357170000025,"[0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.384, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16]",None,None,['left'],[0.6879974999997103],[1.1599687000002632],up,2.151940299999751,None,128.55398190000005,128.56922880000002,128.81923370000004,128.80267670000012,128.80301770000005,128.81923370000004,,129.81926020000037,,129.80273510000006,rew,0,-1,,,128.81923370000004,129.81926020000037,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
15,15,0,1,1,baseline,3,0.3,-0.34,1.0,0.232,curv,flat_curv,0.0,0.34,pen,rew,input_data/stims/Shape_0.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,34.54545689999986,None,None,None,['right'],[0.8497516000002179],[0.13594739999962258],up,1.2897312999998576,None,0,0,0,0,0,15,15,3,129.81926020000037,,,,,,,,,129.80326839999998,0.0005335000000741275,130.7883512000003,130.78902400000015,130.80262979999998,131.80264910000005,131.78608680000025,131.78647300000011,0.0003959999999096908,133.1216118000002,133.12320480000017,133.13603920000014,133.13603920000014,133.13603920000014,133.13603920000014,133.13603920000014,133.13603920000014,133.13603920000014,134.4371854000001,"[0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.28, 0.288, 0.296, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304, 0.304]",None,None,['right'],[0.8497516000002179],[0.13594739999962258],up,1.2897312999998576,None,134.43758950000029,134.45274400000017,134.70273980000002,134.68614479999997,134.68648550000034,134.70273980000002,,135.70275990000027,,135.68620520000013,pen,1,1,134.70273980000002,135.70275990000027,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
16,16,0,1,1,baseline,14,1.5,-0.1,1.0,0.008,curv,curv_flat,0.0,-0.1,pen,rew,input_data/stims/Shape_1.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,"['left', 'right']","[0.612298500000179, 1.2202864000000773]","[0.4479225999998562, 0.8638445000001411]",up,2.3881571000001713,None,0,0,0,0,0,16,16,14,135.70275990000027,,,,,,,,,135.68673239999998,0.0005280000000311702,136.77042600000004,136.77082410000003,136.78609320000032,137.78612079999994,137.76961090000032,137.76998810000032,0.00038489999997182167,139.25378320000027,139.25501020000002,139.2695278000001,139.2695278000001,139.2695278000001,139.2695278000001,139.2695278000001,139.2695278000001,139.2695278000001,141.67058450000013,"[0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208, 0.208]",None,None,"['left', 'right']","[0.612298500000179, 1.2202864000000773]","[0.4479225999998562, 0.8638445000001411]",up,2.3881571000001713,None,141.67095800000016,141.68623079999998,141.9362731000001,141.91971009999997,141.92003509999995,141.9362731000001,,142.93630230000008,,142.91977250000036,pen,0,-3,,,,,141.9362731000001,142.93630230000008,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
17,17,0,1,1,baseline,6,0.7,-0.26,1.0,0.02,curv,curv_flat,0.0,-0.26,pen,rew,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,['left'],[0.4467751999995926],[0.5998923000001923],up,1.214806899999985,None,0,0,0,0,0,17,17,6,142.93630230000008,,,,,,,,,142.9203004000001,0.0005291000002216606,143.90503040000021,143.90561079999998,143.91965389999996,144.91967250000016,144.9031202000001,144.9035047000002,0.0003932999998141895,146.18795640000008,146.1894972,146.20298360000015,146.20298360000015,146.20298360000015,146.20298360000015,146.20298360000015,146.20298360000015,146.20298360000015,147.42093010000008,"[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268]",None,None,['left'],[0.4467751999995926],[0.5998923000001923],up,1.214806899999985,None,147.42127560000017,147.43641939999998,147.68638779999992,147.6698491000002,147.67018280000002,147.68638779999992,,148.6864246,,148.6699125,pen,1,1,147.68638779999992,148.6864246,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
18,18,0,1,1,baseline,28,2.9,0.18,3.0,-0.276,flat,curv_flat,0.0,0.18,rew,pen,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,['right'],[1.0504785999996784],[0.984022300000106],up,2.1944822999998905,None,0,0,0,0,0,18,18,28,148.6864246,,,,,,,,,148.6704394000003,0.0005332000000635162,149.60560250000026,149.60628270000007,149.61982770000031,150.6197634,150.6032868000002,150.60368910000034,0.0004125999998905172,151.8875266,151.8887109000002,151.90320910000037,151.90320910000037,151.90320910000037,151.90320910000037,151.90320910000037,151.90320910000037,151.90320910000037,154.10439640000004,"[-0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196]",None,None,['right'],[1.0504785999996784],[0.984022300000106],up,2.1944822999998905,None,154.1048297000002,154.1199431,154.36996480000016,154.35338730000012,154.35372189999998,154.36996480000016,154.36996480000016,155.36999500000002,155.36999500000002,155.35344740000028,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
19,19,0,1,1,baseline,16,1.7,-0.06,1.0,-0.396,curv,curv_flat,0.0,-0.06,pen,rew,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,34.54545689999986,None,None,None,None,,,up,1.1369473999998263,None,0,0,0,0,0,19,19,16,155.36999500000002,,,,,,,,,155.35398380000015,0.0005369000000428059,156.43881890000011,156.43948769999997,156.45333240000036,157.45335120000027,157.43679220000013,157.4371698,0.00038529999983438756,158.72260159999996,158.7238037000002,158.7367352000001,158.7367352000001,158.7367352000001,158.7367352000001,158.7367352000001,158.7367352000001,158.7367352000001,159.8876964000001,"[-0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396]",None,None,None,,,up,1.1369473999998263,None,159.8880452000003,159.90338569999994,160.15343680000024,160.13687230000005,160.1438349,160.15343680000024,,161.15344920000007,,161.13692519999995,pen,0,-3,,,,,160.15343680000024,161.15344920000007,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
20,20,0,1,1,baseline,29,2.9,0.18,3.0,-0.012,flat,flat_curv,0.0,-0.18,rew,pen,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,34.54545689999986,None,None,None,"['right', 'left']","[0.7215031000000636, 1.2255144000000655]","[0.4080745000001116, 0.6239519999999175]",up,2.017496899999969,None,0,0,0,0,0,20,20,29,161.15344920000007,,,,,,,,,161.13749410000037,0.0005722999999306921,162.02298670000027,162.023549,162.03680699999995,163.0368555,163.02029560000028,163.02067080000006,0.0003841000002466899,164.3055585000002,164.30678800000032,164.3202166000001,164.3202166000001,164.3202166000001,164.3202166000001,164.3202166000001,164.3202166000001,164.3202166000001,166.35455960000036,"[-0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116]",None,None,"['right', 'left']","[0.7215031000000636, 1.2255144000000655]","[0.4080745000001116, 0.6239519999999175]",up,2.017496899999969,None,166.35492130000011,166.37028099999998,166.62027660000012,166.60372880000023,166.6045855000002,166.62027660000012,166.62027660000012,167.62030860000004,167.62030860000004,167.6038026000001,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
21,21,0,1,1,baseline,33,3.3,0.26,3.0,-0.048,flat,flat_curv,0.0,-0.26,rew,pen,input_data/stims/Shape_3.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,34.54545689999986,None,None,None,['left'],[0.6205730000001495],[0.35205760000008013],up,1.1405382000002646,None,0,0,0,0,0,21,21,33,167.62030860000004,,,,,,,,,167.60434140000007,0.0005400000000008731,168.63782859999992,168.6381792000002,168.6536685000001,169.65368820000003,169.63713830000006,169.63751750000029,0.00038779999977123225,171.02252100000032,171.02419180000015,171.03706899999997,171.03706899999997,171.03706899999997,171.03706899999997,171.03706899999997,171.03706899999997,171.03706899999997,172.18797519999998,"[-0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216, -0.216]",None,None,['left'],[0.6205730000001495],[0.35205760000008013],up,1.1405382000002646,None,172.18833650000033,172.20376110000007,172.45375560000002,172.43719820000024,172.43752940000013,172.45375560000002,172.45375560000002,173.4537819000002,173.4537819000002,173.43726060000017,rew,1,3,,,,,,,,,,,,,,,,202512,patients,C,2025-07-26_12h47.29.109,asymmetry_final,2024.2.4,60,2025-07-26 12h47.44.103153 -0600,
