thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,one_coin.started,no_resp_text.stopped,one_coin.stopped,feedback.stopped,valence,correct,outcome,three_coin.started,three_coin.stopped,three_cross.started,three_cross.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
10,10,0,1,1,baseline,7,0.7,-0.26,1.0,0.38,curv,flat_curv,0.0,0.26,pen,rew,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['left'],[0.6480175999749918],[0.21603950002463534],up,1.1520762000000104,None,0,0,0,0,0,10,10,7,84.80113379997783,,,,,,,,,84.78470229997765,0.0005948999896645546,85.76980979999644,85.77020369999809,85.78448729999945,86.78449170000385,86.76803279999876,86.76847319997614,0.00044860001071356237,88.20220549998339,88.20361719999346,88.21791320000193,88.21791320000193,88.21791320000193,88.21791320000193,88.21791320000193,88.21791320000193,88.21791320000193,89.38527749999776,"[0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.372, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276, 0.276]",None,None,['left'],[0.6480175999749918],[0.21603950002463534],up,1.1520762000000104,None,89.38567150000017,89.40130409999983,89.65131339998334,89.63469310000073,89.63508269999875,89.65131339998334,89.65131339998334,90.65127299999585,90.65127299999585,90.63489749998553,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
11,11,0,1,1,baseline,35,3.5,0.3,3.0,0.048,flat,flat_curv,0.0,-0.3,rew,pen,input_data/stims/Shape_3.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['left'],[0.5556365999800619],[0.36010620000888593],up,1.1556668999837711,None,0,0,0,0,0,11,11,35,90.65127299999585,,,,,,,,,90.6354972999834,0.0005986999894957989,91.52000499999849,91.52037789998576,91.53475819999585,92.53477319999365,92.51817039999878,92.51860899999156,0.0004461000207811594,93.90314909999142,93.90495309999096,93.91836939999484,93.91836939999484,93.91836939999484,93.91836939999484,93.91836939999484,93.91836939999484,93.91836939999484,95.08532139999443,"[0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12]",None,None,['left'],[0.5556365999800619],[0.36010620000888593],up,1.1556668999837711,None,95.08572219999041,95.1009112999891,95.35143239999888,95.3350047999993,95.33540339997853,95.35143239999888,,96.3509839999897,,96.33506679997663,rew,1,3,95.35143239999888,96.3509839999897,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
12,12,0,1,1,baseline,31,3.1,0.22,3.0,0.028,flat,flat_curv,0.0,-0.22,rew,pen,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['left'],[0.575711700017564],[0.3439975999935996],up,1.1437058000010438,None,0,0,0,0,0,12,12,31,96.3509839999897,,,,,,,,,96.33566159999464,0.0005953000218141824,97.21948899998097,97.21992909998517,97.23490929999389,98.23491259998991,98.21797939998214,98.2184045999893,0.00043149999692104757,99.60191460000351,99.60321149998344,99.61827730000368,99.61827730000368,99.61827730000368,99.61827730000368,99.61827730000368,99.61827730000368,99.61827730000368,100.7692551999935,"[0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14, -0.14]",None,None,['left'],[0.575711700017564],[0.3439975999935996],up,1.1437058000010438,None,100.76966530000209,100.78490810000221,101.03501939997659,101.01835309999296,101.01873749998049,101.03501939997659,,102.03491739998572,,102.01845459998003,rew,1,3,101.03501939997659,102.03491739998572,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
13,13,0,1,1,baseline,23,2.3,0.06,3.0,0.396,flat,flat_curv,0.0,-0.06,rew,pen,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['left'],[0.5065168000000995],[0.9839537999941967],up,1.6425962999928743,None,0,0,0,0,0,13,13,23,102.03491739998572,,,,,,,,,102.01905939998687,0.0006037999992258847,102.90313659998355,102.90352169997641,102.91773809998995,103.9183125999989,103.90180589997908,103.90224419999868,0.000446999998530373,105.33594249997986,105.33723019997706,105.35148990000016,105.35148990000016,105.35148990000016,105.35148990000016,105.35148990000016,105.35148990000016,105.35148990000016,107.00277029999415,"[0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.396, 0.388, 0.38, 0.372, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076]",None,None,['left'],[0.5065168000000995],[0.9839537999941967],up,1.6425962999928743,None,107.00317809998523,107.01843830000143,107.26848349999636,107.25189299997874,107.25227840000298,107.26848349999636,,108.26791389999562,,108.25135859998409,rew,1,3,107.26848349999636,108.26791389999562,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
14,14,0,1,1,baseline,17,1.7,-0.06,1.0,-0.364,curv,flat_curv,0.0,0.06,pen,rew,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['right'],[0.9888209000055213],[0.4000033999909647],up,1.4768380000023171,None,0,0,0,0,0,14,14,17,108.26791389999562,,,,,,,,,108.2519489999977,0.0005842999962624162,109.2872940999805,109.2878381999908,109.30184679999365,110.30184509998071,110.28532619998441,110.28578129998641,0.0004636000085156411,111.67090549998102,111.67213869999978,111.68517169999541,111.68517169999541,111.68517169999541,111.68517169999541,111.68517169999541,111.68517169999541,111.68517169999541,113.16899779997766,"[-0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172, -0.172]",None,None,['right'],[0.9888209000055213],[0.4000033999909647],up,1.4768380000023171,None,113.16940669997712,113.18473769997945,113.43582459999016,113.41922250000061,113.4196108999895,113.43582459999016,,114.43532309998409,,114.41880039998796,pen,0,-3,,,113.43582459999016,114.43532309998409,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
15,15,0,1,1,baseline,14,1.5,-0.1,1.0,0.008,curv,curv_flat,0.0,-0.1,pen,rew,input_data/stims/Shape_1.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,25.159822999994503,None,None,None,['right'],[1.1596676000044681],[0.1839672999922186],up,1.5516463999811094,None,0,0,0,0,0,15,15,14,114.43532309998409,,,,,,,,,114.41939559997991,0.000594900018768385,115.40313729998888,115.40350719998241,115.4186800000025,116.41868889998295,116.40216579998378,116.4026004000043,0.0004425999941304326,117.78713759998209,117.78860459997668,117.80236159998458,117.80236159998458,117.80236159998458,117.80236159998458,117.80236159998458,117.80236159998458,117.80236159998458,119.36977150000166,"[0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096, 0.096]",None,None,['right'],[1.1596676000044681],[0.1839672999922186],up,1.5516463999811094,None,119.37017769998056,119.38543049999862,119.63549519999651,119.6189325999876,119.61933489999501,119.63549519999651,,120.63550029997714,,120.61900939999032,pen,0,-3,,,119.63549519999651,120.63550029997714,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
16,16,0,1,1,baseline,13,1.3,-0.14,1.0,-0.356,curv,flat_curv,0.0,0.14,pen,rew,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['right'],[0.9718374000221957],[0.8959391999815125],up,1.9557410000124946,None,0,0,0,0,0,16,16,13,120.63550029997714,,,,,,,,,120.61959019998903,0.0005793999880552292,121.70325389999198,121.70363329999964,121.71885609999299,122.71887549999519,122.7023508999846,122.70279319997644,0.00045029999455437064,124.0873715999769,124.08875519997673,124.10220449999906,124.10220449999906,124.10220449999906,124.10220449999906,124.10220449999906,124.10220449999906,124.10220449999906,126.06996520000394,"[-0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076]",None,None,['right'],[0.9718374000221957],[0.8959391999815125],up,1.9557410000124946,None,126.07038989997818,126.08505829999922,126.33569399997941,126.31910459999926,126.31950199999847,126.33569399997941,126.33569399997941,127.33493729998008,127.33493729998008,127.3191559999832,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
17,17,0,1,1,baseline,39,3.9,0.38,3.0,0.152,flat,flat_curv,0.0,-0.38,rew,pen,input_data/stims/Shape_3.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['left'],[0.5612771000014618],[0.5281146999914199],up,1.2333447999844793,None,0,0,0,0,0,17,17,39,127.33493729998008,,,,,,,,,127.31975429999875,0.0005963000003248453,128.20332919998327,128.20390309998766,128.21901679999428,129.21904480000376,129.20249769999646,129.20294160000049,0.0004512000014074147,130.5374593999877,130.53872709997813,130.55270709999604,130.55270709999604,130.55270709999604,130.55270709999604,130.55270709999604,130.55270709999604,130.55270709999604,131.80351379999775,"[0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104]",None,None,['left'],[0.5612771000014618],[0.5281146999914199],up,1.2333447999844793,None,131.8039089999802,131.819095999992,132.0691440999799,132.052621299983,132.05302019999363,132.0691440999799,,133.06916769998497,,133.0526957999973,rew,1,3,132.0691440999799,133.06916769998497,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
18,18,0,1,1,baseline,18,1.9,-0.02,1.0,0.068,curv,curv_flat,0.0,-0.02,pen,rew,input_data/stims/Shape_1.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,25.159822999994503,None,None,None,"['left', 'right', 'left', 'right']","[1.5137307999830227, 1.6656459999794606, 1.745685899979435, 2.0016907999815885]","[0.07196280002244748, 0.048019600013503805, 0.22401050000917166, 0.2240155000181403]",up,2.697688299987931,None,0,0,0,0,0,18,18,18,133.06916769998497,,,,,,,,,133.05329729997902,0.000600200000917539,134.13758139999118,134.13817879999988,134.15243899999768,135.1520156999759,135.1355673999933,135.13600989998668,0.0004487000114750117,136.5204455999774,136.52171499998076,136.53634880000027,136.53634880000027,136.53634880000027,136.53634880000027,136.53634880000027,136.53634880000027,136.53634880000027,139.2370946999872,"[0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.028, 0.028, 0.028, 0.028, 0.036, 0.044, 0.052, 0.052, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.06, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044]",None,None,"['left', 'right', 'left', 'right']","[1.5137307999830227, 1.6656459999794606, 1.745685899979435, 2.0016907999815885]","[0.07196280002244748, 0.048019600013503805, 0.22401050000917166, 0.2240155000181403]",up,2.697688299987931,None,139.23753600000055,139.25264019999304,139.50269379999372,139.48618539999006,139.48657799998182,139.50269379999372,,140.5027111999807,,140.48618979999446,pen,0,-3,,,139.50269379999372,140.5027111999807,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
19,19,0,1,1,baseline,22,2.3,0.06,3.0,0.392,flat,curv_flat,0.0,0.06,rew,pen,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,25.159822999994503,None,None,None,['left'],[1.3584932999801822],[1.0240945999976248],up,2.7745835999958217,None,0,0,0,0,0,19,19,22,140.5027111999807,,,,,,,,,140.48679159997846,0.0006016000115778297,141.42027989999042,141.420656399976,141.43666129998746,142.43616819998715,142.41960870000185,142.42004420000012,0.000444800010882318,143.80445499997586,143.80589200000395,143.8194684999762,143.8194684999762,143.8194684999762,143.8194684999762,143.8194684999762,143.8194684999762,143.8194684999762,146.60302799998317,"[0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.384, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104]",None,None,['left'],[1.3584932999801822],[1.0240945999976248],up,2.7745835999958217,None,146.6034701000026,146.61862039999687,146.86862870000186,146.85215979997884,146.85256489997846,146.86862870000186,,147.86864949998562,,147.8522149999917,rew,0,-1,,,,,146.86862870000186,147.86864949998562,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
20,20,0,1,1,baseline,5,0.5,-0.3,1.0,-0.016,curv,flat_curv,0.0,0.3,pen,rew,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,25.159822999994503,None,None,None,['right'],[0.3785715000121854],[0.37594490000628866],up,0.9385795000125654,None,0,0,0,0,0,20,20,5,147.86864949998562,,,,,,,,,147.85280890000286,0.000593400007346645,148.83740960000432,148.8378049999883,148.85207999998238,149.85203729997738,149.8356242000009,149.83605640000314,0.0004378999874461442,151.12043929999345,151.1217182999826,151.13542879998568,151.13542879998568,151.13542879998568,151.13542879998568,151.13542879998568,151.13542879998568,151.13542879998568,152.08649940000032,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168]",None,None,['right'],[0.3785715000121854],[0.37594490000628866],up,0.9385795000125654,None,152.08691879999242,152.10211479998543,152.35211549999076,152.33568639997975,152.33607530000154,152.35211549999076,152.35211549999076,153.3521453999856,153.3521453999856,153.3357069999911,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
21,21,0,1,1,baseline,6,0.7,-0.26,1.0,0.02,curv,curv_flat,0.0,-0.26,pen,rew,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,25.159822999994503,None,None,None,['left'],[0.4831309000146575],[0.36004219998721965],up,1.067177500022808,None,0,0,0,0,0,21,21,6,153.3521453999856,,,,,,,,,153.33632899998338,0.0006193000008352101,154.37067039997783,154.3710618999903,154.38552919999347,155.38553420000244,155.3691214999999,155.36955879998277,0.00045819999650120735,156.70465269999113,156.70601979998173,156.71892119999393,156.71892119999393,156.71892119999393,156.71892119999393,156.71892119999393,156.71892119999393,156.71892119999393,157.8033146999951,"[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156]",None,None,['left'],[0.4831309000146575],[0.36004219998721965],up,1.067177500022808,None,157.80370779999066,157.81893769997987,158.06895220000297,158.05247209998197,158.05286419999902,158.06895220000297,158.06895220000297,159.06900599997607,159.06900599997607,159.0525493999885,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
