thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_coin.started,three_coin.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
10,10,0,1,1,baseline,6,0.7,-0.26,1.0,0.02,curv,curv_flat,0.0,-0.26,pen,rew,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,8.538903399999981,None,None,None,['left'],[0.6558540000000903],[0.22397509999973408],up,1.0158187000001817,None,0,0,0,0,0,10,10,6,70.03522620000012,,,,,,,,,70.0192662999998,0.0005344999999579159,71.0528290000002,71.05326139999988,71.06862619999993,72.06864570000016,72.05214019999994,72.05251140000018,0.0003793999999288644,73.48621709999998,73.48783589999994,73.5020542000002,73.5020542000002,73.5020542000002,73.5020542000002,73.5020542000002,73.5020542000002,73.5020542000002,74.51964459999999,"[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084, -0.084]",None,None,['left'],[0.6558540000000903],[0.22397509999973408],up,1.0158187000001817,None,74.51999030000025,74.53537970000025,74.78536609999992,74.76883809999981,74.7691675000001,74.78536609999992,,75.78539869999986,,75.76889960000017,pen,1,1,74.78536609999992,75.78539869999986,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
11,11,0,1,1,baseline,11,1.1,-0.18,1.0,0.312,curv,flat_curv,0.0,0.18,pen,rew,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,8.538903399999981,None,None,None,['left'],[0.7356634000002487],[0.7118371000001389],up,1.7436218000002555,None,0,0,0,0,0,11,11,11,75.78539869999986,,,,,,,,,75.76943149999988,0.0005301999999574036,76.65467130000025,76.65521290000015,76.66878690000021,77.66881190000004,77.65228969999998,77.65265940000018,0.0003775999998651969,79.08812949999992,79.08941589999995,79.1022109999999,79.1022109999999,79.1022109999999,79.1022109999999,79.1022109999999,79.1022109999999,79.1022109999999,80.85319029999982,"[0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024]",None,None,['left'],[0.7356634000002487],[0.7118371000001389],up,1.7436218000002555,None,80.85358020000012,80.86889909999991,81.11890870000025,81.10237439999992,81.10269599999992,81.11890870000025,81.11890870000025,82.1189690000001,82.1189690000001,82.10240710000016,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
12,12,0,1,1,baseline,30,3.1,0.22,3.0,0.12,flat,curv_flat,0.0,0.22,rew,pen,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,8.538903399999981,None,None,None,['left'],[1.1201240999998845],[0.21600870000020223],up,1.6960988999999245,None,0,0,0,0,0,12,12,30,82.1189690000001,,,,,,,,,82.10293920000004,0.0005305999998199695,83.18683689999989,83.18716210000002,83.20232579999993,84.20236490000025,84.1857444000002,84.18612359999997,0.00038750000021536835,85.67123970000011,85.67277469999999,85.68569230000003,85.68569230000003,85.68569230000003,85.68569230000003,85.68569230000003,85.68569230000003,85.68569230000003,87.38673699999981,"[0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016]",None,None,['left'],[1.1201240999998845],[0.21600870000020223],up,1.6960988999999245,None,87.38709689999996,87.40245589999995,87.6524473999998,87.63584300000002,87.63617119999981,87.6524473999998,,88.65248530000008,,88.63590350000004,rew,1,3,,,,,87.6524473999998,88.65248530000008,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
13,13,0,1,1,baseline,22,2.3,0.06,3.0,0.392,flat,curv_flat,0.0,0.06,rew,pen,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,8.538903399999981,None,None,None,['left'],[0.752523999999994],[0.7839767000000393],up,1.880531599999813,None,0,0,0,0,0,13,13,22,88.65248530000008,,,,,,,,,88.63643439999987,0.0005310000001372828,89.72015689999989,89.72054669999989,89.73584389999996,90.73582750000014,90.71929369999998,90.7196641999999,0.0003783000001931214,92.05516390000003,92.05670760000021,92.06929080000009,92.06929080000009,92.06929080000009,92.06929080000009,92.06929080000009,92.06929080000009,92.06929080000009,93.95356679999986,"[0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.384, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016]",None,None,['left'],[0.752523999999994],[0.7839767000000393],up,1.880531599999813,None,93.9539279999999,93.96930750000001,94.21929330000012,94.2027336000001,94.20306389999996,94.21929330000012,,95.21933690000014,,95.20279859999982,rew,1,3,,,,,94.21929330000012,95.21933690000014,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
14,14,0,1,1,baseline,26,2.7,0.14,3.0,0.204,flat,curv_flat,0.0,0.14,rew,pen,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,8.538903399999981,None,None,None,['left'],[1.4377333999996154],[0.5118227000002662],up,2.341709599999831,None,0,0,0,0,0,14,14,26,95.21933690000014,,,,,,,,,95.2033179,0.0005307999999786261,96.18745530000024,96.18788919999997,96.20273559999987,97.20271379999986,97.18616930000007,97.18654900000001,0.00038799999992988887,98.5207746000001,98.52200760000005,98.53612440000006,98.53612440000006,98.53612440000006,98.53612440000006,98.53612440000006,98.53612440000006,98.53612440000006,100.88707740000018,"[0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036]",None,None,['left'],[1.4377333999996154],[0.5118227000002662],up,2.341709599999831,None,100.88744039999983,100.90280750000011,101.15281540000024,101.13629639999999,101.13662729999987,101.15281540000024,,102.15284340000017,,102.13634480000019,rew,0,-1,,,101.15281540000024,102.15284340000017,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
15,15,0,1,1,baseline,1,0.1,-0.38,1.0,-0.068,curv,flat_curv,0.0,0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,8.538903399999981,None,None,None,['right'],[0.7541949999999815],[0.26396070000009786],up,1.1462022000000616,None,0,0,0,0,0,15,15,1,102.15284340000017,,,,,,,,,102.13688030000003,0.0005347000001165725,103.1709380000002,103.17128610000009,103.18627770000012,104.18623759999991,104.1696409000001,104.1700165000002,0.00038359999962267466,105.6038251,105.6050608999999,105.61967670000013,105.61967670000013,105.61967670000013,105.61967670000013,105.61967670000013,105.61967670000013,105.61967670000013,106.77057740000009,"[-0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06]",None,None,['right'],[0.7541949999999815],[0.26396070000009786],up,1.1462022000000616,None,106.77092159999984,106.78633820000005,107.03636779999988,107.0197177,107.02003160000004,107.03636779999988,,108.0363711,,108.01984360000006,pen,1,1,107.03636779999988,108.0363711,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
16,16,0,1,1,baseline,35,3.5,0.3,3.0,0.048,flat,flat_curv,0.0,-0.3,rew,pen,input_data/stims/Shape_3.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,8.538903399999981,None,None,None,['left'],[0.6767092000000048],[0.34401630000002115],up,1.108788099999856,None,0,0,0,0,0,16,16,35,108.0363711,,,,,,,,,108.02037410000003,0.0005300000002534944,109.10520279999992,109.10588349999989,109.11975280000024,110.11969279999994,110.10318319999988,110.10356050000019,0.0003853999996863422,111.53876080000009,111.54010030000018,111.55313879999994,111.55313879999994,111.55313879999994,111.55313879999994,111.55313879999994,111.55313879999994,111.55313879999994,112.67071970000006,"[0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12]",None,None,['left'],[0.6767092000000048],[0.34401630000002115],up,1.108788099999856,None,112.67108710000002,112.68652440000005,112.93651520000003,112.91996470000004,112.92029709999997,112.93651520000003,,113.93649570000025,,113.91999209999994,rew,1,3,,,,,112.93651520000003,113.93649570000025,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
17,17,0,1,1,baseline,16,1.7,-0.06,1.0,-0.396,curv,curv_flat,0.0,-0.06,pen,rew,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,8.538903399999981,None,None,None,['right'],[0.8665429999996377],[0.7919942000003175],up,2.0985483999997996,None,0,0,0,0,0,17,17,16,113.93649570000025,,,,,,,,,113.92052049999984,0.000527700000020559,114.90532389999998,114.90567939999983,114.91991420000022,115.9199364000001,115.90333800000008,115.90370919999987,0.0003787999999076419,117.18850229999998,117.1898897000001,117.20329279999987,117.20329279999987,117.20329279999987,117.20329279999987,117.20329279999987,117.20329279999987,117.20329279999987,119.30425730000024,"[-0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.388, -0.38, -0.372, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012]",None,None,['right'],[0.8665429999996377],[0.7919942000003175],up,2.0985483999997996,None,119.30464500000016,119.31999360000009,119.57000629999993,119.55344999999988,119.55378639999981,119.57000629999993,,120.5700694000002,,120.55348570000024,pen,1,1,119.57000629999993,120.5700694000002,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
18,18,0,1,1,baseline,28,2.9,0.18,3.0,-0.276,flat,curv_flat,0.0,0.18,rew,pen,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,8.538903399999981,None,None,None,"['right', 'right', 'left', 'right']","[1.0230279999996128, 1.8310022999999092, 2.319001699999717, 2.7350274999998874]","[0.4879686000003858, 0.19998759999998583, 0.15191290000029767, 0.14386659999991025]",up,2.9588779999999133,None,0,0,0,0,0,18,18,28,120.5700694000002,,,,,,,,,120.55400659999987,0.0005196000001888024,121.43929750000007,121.43981540000004,121.45339520000016,122.45341030000009,122.43690960000004,122.43728190000002,0.00037920000022495515,123.87162990000024,123.87314470000001,123.88687370000025,123.88687370000025,123.88687370000025,123.88687370000025,123.88687370000025,123.88687370000025,123.88687370000025,126.85448429999997,"[-0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044, 0.044]",None,None,"['right', 'right', 'left', 'right']","[1.0230279999996128, 1.8310022999999092, 2.319001699999717, 2.7350274999998874]","[0.4879686000003858, 0.19998759999998583, 0.15191290000029767, 0.14386659999991025]",up,2.9588779999999133,None,126.85489349999989,126.87027309999985,127.12029029999985,127.10365230000025,127.1039767000002,127.12029029999985,,128.1202502000001,,128.10370999999986,rew,1,3,,,,,127.12029029999985,128.1202502000001,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
19,19,0,1,1,baseline,15,1.5,-0.1,1.0,0.04,curv,flat_curv,0.0,0.1,pen,rew,input_data/stims/Shape_1.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,8.538903399999981,None,None,None,['left'],[0.9787599000001137],[0.2240074999999706],up,1.594715400000041,None,0,0,0,0,0,19,19,15,128.1202502000001,,,,,,,,,128.10425080000005,0.0005406000000220956,129.08862790000012,129.08901049999986,129.10360910000009,130.10363420000022,130.0870516,130.08742110000003,0.0003778000000238535,131.5717407000002,131.57310770000004,131.58707640000011,131.58707640000011,131.58707640000011,131.58707640000011,131.58707640000011,131.58707640000011,131.58707640000011,133.1880629000002,"[0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072, -0.072]",None,None,['left'],[0.9787599000001137],[0.2240074999999706],up,1.594715400000041,None,133.18845509999983,133.2037237999998,133.4537433999999,133.4372128,133.43754189999981,133.4537433999999,133.4537433999999,134.4537765,134.4537765,134.43728770000007,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
20,20,0,1,1,baseline,5,0.5,-0.3,1.0,-0.016,curv,flat_curv,0.0,0.3,pen,rew,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,8.538903399999981,None,None,None,['right'],[0.6773425999999745],[0.23987190000025294],up,1.037326000000121,None,0,0,0,0,0,20,20,5,134.4537765,,,,,,,,,134.43782150000015,0.0005315999997037579,135.37289250000003,135.37327629999982,135.38719140000012,136.38720590000003,136.37055740000005,136.37091920000012,0.0003691000001708744,137.70533590000014,137.70673260000012,137.72050579999996,137.72050579999996,137.72050579999996,137.72050579999996,137.72050579999996,137.72050579999996,137.72050579999996,138.77150040000015,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.104, 0.104, 0.104, 0.104, 0.104, 0.104, 0.104, 0.104]",None,None,['right'],[0.6773425999999745],[0.23987190000025294],up,1.037326000000121,None,138.77183830000013,138.78724079999984,139.0372769999999,139.02071149999983,139.02104109999982,139.0372769999999,,140.03728330000013,,140.02077259999987,pen,1,1,139.0372769999999,140.03728330000013,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
21,21,0,1,1,baseline,0,0.1,-0.38,1.0,-0.352,curv,curv_flat,0.0,-0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,8.538903399999981,None,None,None,None,,,up,0.7677867999996124,None,0,0,0,0,0,21,21,0,140.03728330000013,,,,,,,,,140.02130309999984,0.0005294000002322719,141.1050934,141.10544500000015,141.12069109999993,142.12068630000022,142.1040877999999,142.10446950000005,0.0003903000001628243,143.43910319999986,143.4403381000002,143.4540407999998,143.4540407999998,143.4540407999998,143.4540407999998,143.4540407999998,143.4540407999998,143.4540407999998,144.23845690000007,"[-0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352]",None,None,None,,,up,0.7677867999996124,None,144.23879910000005,144.25407600000017,144.50404849999995,144.48752460000014,144.48989329999995,144.50404849999995,144.50404849999995,145.50408909999987,145.50408909999987,145.4875794999998,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
